Checked,Tags,Name,KEGG compound names,KEGG Ids,Formula,Annot. Source: Predicted Compositions,Annot. Source: mzCloud Search,Annot. Source: Metabolika Search,Annot. Source: ChemSpider Search,Annot. DeltaMass [ppm],Calc. MW,RT [min],Area (Max.),# ChemSpider Results,# mzCloud Results,mzCloud Best Match,mzCloud Best Match Confidence,mzCloud Best Sim. Match,KEGG Pathways,MS2,Area: 60_CTRL_1246.1,Area: 59_CTRL_1154.1,Area: 57_CTRL_1246.3,Area: 47_CTRL_1177.1,Area: 46_CTRL_1154.2,Area: 41_CTRL_CTRL.1,Area: 40_CTRL_CTRL.3,Area: 19_CTRL_1246.2,Area: 14_CTRL_1177.3,Area: 10_CTRL_1154.3,Area: 2_CTRL_CTRL.2,Gap Status: 60_CTRL_1246.1,Gap Status: 59_CTRL_1154.1,Gap Status: 57_CTRL_1246.3,Gap Status: 47_CTRL_1177.1,Gap Status: 46_CTRL_1154.2,Gap Status: 41_CTRL_CTRL.1,Gap Status: 40_CTRL_CTRL.3,Gap Status: 38_BOCU_1177.2,Gap Status: 14_CTRL_1177.3,Gap Status: 10_CTRL_1154.3,Gap Status: 2_CTRL_CTRL.2
TRUE,,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: 306.0929 Da]",NA,NA,C22 H30 N6 O16,Full match,Invalid mass,No results,No results,0.82,634.17235,5.968,369964943.9,0,45,,,99,,DDA for preferred ion,853103.036,882699.8085,2857137.58,1222730.694,649368.0523,356434855.1,271014092.1,20063226.92,757400.4741,797228.5046,280294686.3,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: -36.0235 Da]",NA,NA,C11 H19 O3 P3,Full match,Invalid mass,No results,No results,4.17,292.05592,7.498,73085420,0,2,,,99.5,,DDA for preferred ion,132206.6129,55499994,205174.856,31019999.45,36379262.72,278119.0763,270464.5963,330982.8242,13488136.1,66432504.5,134551.1071,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"[Similar to: (2S,4R,5S,6S,7R)-5,6,12,14-tetrahydroxy-4-(hydroxymethyl)-13-methoxy-3,8-dioxatricyclo[8.4.0.0Â?,â·]tetradeca-1(14),10,12-trien-9-one; ΔMass: -36.0235 Da]",NA,NA,C10 H8 N6 O5,Full match,Invalid mass,No results,No results,1.05,292.05593,8.456,49127487.9,0,2,,,99.8,,DDA for preferred ion,259944.8361,36069484.14,234518.3533,26324278.71,22696725.6,145459.7712,186962.7713,498700.2956,735566.9957,37878783.02,490098.6979,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 200.0452 Da]",NA,NA,C30 H30 N6 O8,Full match,Invalid mass,No results,No results,0.91,602.21306,20.079,847695656.4,0,2,,,86.6,,DDA for preferred ion,206326312.2,299136.4618,207671151.9,347524.3718,313585.4058,305191.0659,504388.769,434436750.1,310891.6978,365868.0358,287214.6026,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 186.0293 Da]",NA,NA,C29 H28 N6 O8,Full match,Invalid mass,No results,No results,0.56,588.19719,19.637,3393723587,0,2,,,86.3,,DDA for preferred ion,2799526914,491034.1316,2504735958,263192.117,425685.4475,360755.3955,6332376.382,2745083053,1754295.885,516549.6229,246336.4683,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"[Similar to: (2R,3R,3aR,5R)-5,7-dimethoxy-2-(7-methoxy-2H-1,3-benzodioxol-5-yl)-3-methyl-3a-(prop-2-en-1-yl)-2,3,3a,4,5,6-hexahydro-1-benzofuran-6-one; ΔMass: 150.0318 Da]",NA,NA,C30 H32 O10,Full match,Invalid mass,No results,No match,0.25,552.19968,19.154,2267748191,1,2,,,79.8,,DDA for preferred ion,2084580628,903763.7343,1831489590,846375.2475,761605.1296,802705.1457,1436495.452,2094929469,804589.9907,772894.9175,818134.2292,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,"9-Hydroxy-10-azatricyclo[7.2.1.0~1,6~]dodecan-11-one",NA,NA,C11 H17 N O2,Full match,Invalid mass,No results,Full match,0.18,195.12596,7.161,275170498.9,41,50,,,82.3,,DDA for preferred ion,148789.8421,258113.863,89866.13066,3669339.03,115950.392,84095.98648,194453.3058,64581.44996,18337401.22,172484.5988,193161.3567,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,8-{3-Oxo-2-[(2E)-2-penten-1-yl]-1-cyclopenten-1-yl}octanoic acid,13(S)-HPOT,C04785,C18 H28 O3,Full match,Full match,Partial match,Not the top hit,-0.16,292.2038,18.739,120406970.7,34,8,87.7,54.6,,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,821783.1154,2208726.235,6262124.011,4444650.198,1972754.58,716358.2729,141655.4574,6176703.47,6828001.56,1571218.124,1055918.713,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,8-hydroxy-deoxyguanosine,Guanosine,C00387,C10 H13 N5 O5,Full match,Invalid mass,Partial match,Full match,0.13,283.0917,6.296,344304175,12,33,,,97.4,Metabolic pathways;ABC transporters;Other,DDA for preferred ion,90653413.4,225736686.2,113791172.7,344304175,153444388,245039293.2,210154908.8,152802943.8,212496265.4,195259159.8,203186626.1,Full gap,Missing ions,No gap,Missing ions,No gap,No gap,Missing ions,No gap,Missing ions,Missing ions,No gap
TRUE,,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",NA,NA,C11 H14 N4 O2,Full match,Full match,No results,Partial match,-0.06,234.11166,3.9,136797193.5,12,16,84.1,9.2,88.2,,DDA for preferred ion,1571157.356,200044.6122,3931552.742,2152290.745,826212.4224,101302286,91309640.91,121978707.6,1203308.161,1174946.146,4859941.624,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"6-Methoxy-1,2,4-benzenetriol","2-Hydroxy-6-keto-2,4-heptadienoate; (1R,6S)-1,6-Dihydroxycyclohexa-2,4-diene-1-carboxylate; 2-Hydroxy-5-methyl-cis,cis-muconic semialdehyde",C06210; C06321; C06760,C7 H8 O4,Full match,Invalid mass,Partial match,Full match,0.18,156.04229,8.167,184305790.7,33,30,,,95.7,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",DDA for preferred ion,133846018,284195.667,131159956.7,379012.9294,427215.0057,243973.1106,396519.3444,128701310.8,262521.2555,160931.6201,246255.4564,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,6-hydroxypropylthymine,NA,NA,C8 H12 N2 O3,Full match,Invalid mass,No results,Full match,0.14,184.08482,5.736,105180498.5,12,20,,,90.8,,DDA for preferred ion,64478377.71,90170693.07,71123332.52,87114923.35,79398641.8,77322229.34,65559093.41,76989987.32,83794283.83,82838322.2,64283804.63,Full gap,No gap,No gap,Full gap,No gap,Full gap,No gap,No gap,No gap,No gap,No gap
TRUE,,6-Hydroxy-3-coumaranone,alpha-Oxo-benzeneacetic acid,C02137,C8 H6 O3,Full match,Invalid mass,Partial match,Full match,2.37,150.03205,19.152,58093918.86,16,98,,,97.8,Metabolic pathways;Microbial metabolism in diverse environments;Other,DDA for preferred ion,54049792.59,186587.5914,47024548.02,195365.0457,175797.9352,184577.2713,189251.8115,44319122.04,185719.9401,178403.9069,189421.5344,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,"6-chloro-2-(3-ethyl-5,5,8,8-tetramethyl-5,6,7,8-tetrahydronaphthalen-2-yl)-4-phenylquinoline",NA,NA,C31 H32 Cl N,No match,Full match,No results,No results,3.48,453.2239,15.789,258739802.6,0,6,81.8,9.1,64.9,,DDA for preferred ion,307666.8954,49682304.11,314496.5526,226259651.3,23826371.56,392402.5412,376964.5655,447962.3077,184067367.7,25076876.64,435503.4472,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap
TRUE,,6-Aminocaproic acid,L-Leucine; L-Isoleucine; 6-Aminohexanoate,C00123; C00407; C02378,C6 H13 N O2,Full match,Full match,Partial match,Partial match,-0.29,131.09459,1.315,22141483.75,47,6,82.1,9.1,94.3,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",DDA for preferred ion,4160499.777,15492539.99,4062955.736,20093997.48,3913604.515,542352.5181,460714.1693,3021631.623,15874774.51,10481041.12,827489.5213,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,6-(alpha-D-glucosaminyl)-1D-myo-inositol,6-(alpha-D-Glucosaminyl)-1D-myo-inositol,C15658,C12 H23 N O10,Full match,Invalid mass,No results,Full match,0.13,341.13224,1.037,218926776,10,19,,,75.1,Metabolic pathways;Other,DDA for preferred ion,53605027.48,19753412.8,72156784.95,28064153.75,14110952.07,218926776,218258317.8,69455144.02,20539960.78,20798153.13,218125341,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Missing ions,Full gap
TRUE,,"6,6-Diethoxy-N,N-diethyl-1-hexanamine",NA,NA,C14 H31 N O2,Full match,Invalid mass,No results,Full match,0,245.23548,14.666,127615004.4,2,8,,,97.9,,DDA for preferred ion,126097297.9,124534982.4,127615004.4,1311540.052,2570043.748,1945814.783,79736687.02,2160617.574,1533381.607,2387039.721,2365584.904,Full gap,No gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,5-Methylhexan-3-one,NA,NA,C8 H15 N O4,Full match,Invalid mass,No results,Full match,0.11,189.10013,1.387,53745420.6,32,10,,,93.7,,DDA for preferred ion,8891156.634,34507219.9,9276760.447,48110821.33,31137735.84,7561262.091,5472557.433,10741823.04,53745420.6,22675377.04,6377343.868,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
TRUE,,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one","2,3-Dimethylmaleate; Methylitaconate; 2-Methyleneglutarate",C00922; C02295; C02930,C6 H8 O4,Full match,Full match,Partial match,Partial match,-0.12,144.04224,1.309,406248904.8,43,71,67.7,67.2,97.2,Microbial metabolism in diverse environments;Other,DDA for preferred ion,32160000.36,9389185.936,36512686.04,11586480.79,6101452.649,220469012.1,233875658.6,33946232.68,8957694.924,11856775.12,202810162.7,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,5-Aminolevulinic acid,5-Aminolevulinate; 5-Amino-2-oxopentanoic acid; Hydroxyproline; L-Glutamate 5-semialdehyde; 2-Amino-4-oxopentanoic acid; cis-4-Hydroxy-D-proline; (S)-4-Amino-5-oxopentanoate; trans-3-Hydroxy-L-proline,C00430; C01110; C01157; C01165; C03341; C03440; C03741; C05147,C5 H9 N O3,Full match,Full match,Full match,Full match,-0.18,131.05822,3.235,302893065.5,45,39,72.4,45.6,86.4,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;D-Amino acid metabolism;Other,DDA for preferred ion,96521060.45,1818580.696,148582106.3,1335304.548,1324780.944,1019935.685,1428455.945,224657089,997279.7199,717960.2607,928641.838,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"5-Amino-6,6-bis(ethylsulfanyl)-1,2,3,4-hexanetetrol",NA,NA,C10 H23 N O4 S2,Full match,No results,No results,Not the top hit,-3.15,285.10595,1.364,41019076.13,6,0,,,,,DDA for preferred ion,23138061.77,25943781.45,28110400.34,915560.7335,2836738.207,17702587.25,15379342.15,31548664.24,32872422.55,27113013.78,15576542.18,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"5-acetamido-3,5-dideoxy-L-arabino-hept-2-ulopyranosonic acid",NA,NA,C9 H15 N O7,Full match,Invalid mass,No results,Full match,-0.1,249.08483,1.228,126682807.5,4,2,,,71,,DDA for preferred ion,27774530.76,72074836.46,28602361.07,90157218.38,39543233.07,62529988.7,58276318.24,32985438.69,44536502.99,61907353.23,67047305.8,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions
TRUE,,4-Phenylbutyric acid,p-Cumate,C06578,C10 H12 O2,Full match,Full match,Partial match,Full match,0.2,164.08376,15.629,133340722.9,180,6,95.2,85,,Metabolic pathways;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Degradation of aromatic compounds;Other,DDA for preferred ion,1439613.886,133340722.9,1190572.287,662102.79,61612131.17,1382879.538,1337320.89,2145783.319,16843801.7,112878755.5,1674642.821,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap
TRUE,,4-Penten-1-amine,Piperidine,C01746,C5 H11 N,Full match,No results,No results,Full match,0.17,85.08916,3.617,114053546.8,17,0,,,,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",DDA for preferred ion,442959.052,2050925.241,565519.9326,114053546.8,42593792.25,68465700.18,52458471.29,19409727.45,26837292.39,45516479.27,50631830.34,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap
TRUE,,4-Methoxycinnamaldehyde,"cis-1,2-Dihydronaphthalene-1,2-diol",C04314,C10 H10 O2,Full match,Full match,Partial match,Full match,0.15,162.0681,12.315,96639789.6,108,140,69.3,67.7,89.8,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,DDA for preferred ion,470268.3231,46359963.05,480274.9264,5517676.248,47808364.73,552437.6299,620946.7849,291789.5884,9348370.137,25079485.52,710065.1493,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap
TRUE,,"4-methoxy-6-(prop-2-en-1-yl)-2H-1,3-benzodioxole",Coumaryl acetate,C20465,C11 H12 O3,Full match,Full match,No results,Full match,0.09,192.07866,19.153,1387220619,90,59,76.4,72.5,99,Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Phenylpropanoid biosynthesis;Other,DDA for preferred ion,1246987609,619738.1238,1159643148,631276.2147,561174.6192,617131.915,918753.3326,1262630331,692874.3561,600307.6428,809990.4968,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,"4-Hydroxy-N-(2-hydroxy-8-methyl-4-oxo-7-{[(2R,3R,4R,5R)-3,4,5-trihydroxy-6,6-dimethyltetrahydro-2H-pyran-2-yl]oxy}-4H-chromen-3-yl)-3-(3-methyl-2-buten-1-yl)benzamide",Demethyldecarbamoylnovobiocin,C12475,C29 H33 N O10,Full match,Invalid mass,Partial match,Full match,0.42,555.21068,18.89,100447393.3,3,75,,,86.9,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,100447393.3,179223.4172,87710256.15,197825.9683,181524.984,183412.9975,188979.8737,85232025.11,199942.6284,178766.3747,195163.2261,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,4-Hydroxy-3-nitrosobenzamide,NA,NA,C7 H6 N2 O3,Full match,Invalid mass,No results,Full match,0.2,166.03788,8.37,547582914.9,16,10,,,84.4,,DDA for preferred ion,131995.1117,889836.1573,753379.8376,893268.9385,823998.0637,836635.4715,667540.3045,938297.7058,1057494.505,730274.5974,695785.0113,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,4-Guanidinobutyric acid,4-Guanidinobutanoate,C01035,C5 H11 N3 O2,Full match,Full match,No results,Full match,0.08,145.08514,1.906,150446271.3,7,6,99.4,98.5,81.9,Metabolic pathways;Other,DDA for preferred ion,81105448.19,861566.7528,117229456,3550288.446,470478.2205,67068677.8,58028476.03,135016167,12002564.84,1178455.498,60931057.24,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap
TRUE,,4-guanidinobutanal,4-Guanidinobutanal,C02647,C5 H11 N3 O,Full match,Invalid mass,No results,Full match,-0.31,129.09017,1.909,107204522.2,7,268,,,92.8,Metabolic pathways;Other,DDA for preferred ion,34105297.8,4579809.188,53924154.53,21711045.72,2517588.844,105845510.5,87700228.96,68353474.59,6371419.491,3366199.366,87263522.84,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy",NA,NA,C10 H20 N2 O3,Full match,Invalid mass,No results,Full match,0,216.14739,6.333,71942086.92,5,103,,,84,,DDA for preferred ion,986067.196,704806.4087,1576929.924,23456778.51,7940291.743,29572279.3,24329749.42,47175452.31,27352952.97,5275135.287,26072454.92,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"4-amino-4-carboxy-2,2,6,6-tetramethyl-1-piperidinyloxy",NA,NA,C10 H20 N2 O3,Full match,Invalid mass,No results,Full match,-0.03,216.14739,6.295,48389509.84,5,106,,,83.4,,DDA for preferred ion,14001081.39,9885742.767,41422019.2,200457.702,298670.611,862640.4481,407948.6607,889767.2124,834938.574,104478.7551,26072454.92,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",Bursehernin,C21183,C22 H26 O7,Full match,Full match,No results,Partial match,0.13,402.1679,19.621,758626267.1,24,36,99,10,98.9,,DDA for preferred ion,620030545.2,259936.9435,562787322.4,297320.7731,295372.3839,265467.8576,1185244.923,633130936.1,589510.4921,266352.9376,260443.4698,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,"4-(4-hydroxy-2-methoxy-3,5,6-trimethylbenzoyloxy)-2-methoxy-3,5,6-trimethylbenzoic acid",Bursehernin,C21183,C22 H26 O7,Full match,Full match,No results,Partial match,0.06,402.16788,17.234,494586988.1,24,30,99.2,10,98.6,,DDA for preferred ion,182365100.6,258868.7887,230989214,287245.797,255252.0086,260923.871,473820.3972,196941397.9,452914.3252,353047.6641,262521.2605,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap
TRUE,,"4,5-Dideoxypentonic acid","Deoxyribose; (R)-2,3-Dihydroxy-3-methylbutanoate",C01801; C04272,C5 H10 O4,Full match,Invalid mass,Partial match,Full match,-0.45,134.05785,1.185,269702607.1,25,48,,,96,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,DDA for preferred ion,8884375.068,155666416.3,15094461.08,269702607.1,136780242.7,19536161.7,14533351.06,14801705.6,150298614.9,75354939.13,16928225.69,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,3696,(6E)-8-Oxogeranial,C17622,C10 H14 O2,Full match,Invalid mass,No results,Full match,0.06,166.09939,20.057,52469601.47,201,169,,,90.2,Metabolic pathways;Biosynthesis of secondary metabolites;Other,DDA for preferred ion,1685032.979,1159855.754,776533.5318,6041270.864,1942131.991,1473065.598,1102992.983,1274645.289,18647695.67,1346343.956,1764755.193,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
TRUE,,3603307,NA,NA,C9 H19 N O3,Full match,No results,No results,Full match,-0.01,189.13649,1.406,51656450.88,7,0,,,,,DDA for preferred ion,1130657.348,1598561.419,1480962.549,854987.0939,1173099.972,595182.0539,878167.3465,2314221.649,1705611.399,1827765.918,705880.5527,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"3-{[(E)-(6,6-Dimethyl-2,4-dioxodihydro-2H-pyran-3(4H)-ylidene)methyl](methyl)amino}propanenitrile",NA,NA,C12 H16 N2 O3,Full match,Invalid mass,Partial match,Full match,-0.03,236.11609,8.348,54756081.87,35,41,,,96.2,,DDA for preferred ion,757287.1146,76236.10677,1494065.816,7244334.644,2532458.461,51476144.92,41881817.22,26410384.73,21614220.94,1658184.929,43575977.23,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,3-oxovaleric acid,3-Methyl-2-oxobutanoic acid; 5-Oxopentanoate,C00141; C03273,C5 H8 O3,Full match,Invalid mass,Partial match,Full match,-0.45,116.04729,1.25,43005901.08,33,39,,,79.9,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,DDA for preferred ion,22187204.75,23115241.26,22622590.75,20286757.66,15675924,14021964.99,13242937.56,26181047.2,43005901.08,21178031.78,13713599.88,Full gap,No gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
TRUE,,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,NA,NA,C14 H27 N O11,Full match,Invalid mass,No results,Full match,0.24,385.1585,1.091,73788161.62,5,2,,,65,,DDA for preferred ion,3842507.615,1083997.88,9536808.409,312580.0298,782135.9987,61701405.71,56254266.7,24324495.33,461639.1695,343063.2189,59004774.41,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,Full gap
TRUE,,"3-Morpholino-4-tetrahydro-1H-pyrrol-1-ylcyclobut-3-ene-1,2-dione",NA,NA,C12 H16 N2 O3,Full match,Full match,Partial match,Partial match,-0.32,236.11602,15.55,204511552.8,35,33,61.4,46.5,77.5,,DDA for preferred ion,118159.9589,120444.9356,120228.6495,81868570.91,130165.6387,133603.6271,180606.4131,197184.0945,204511552.8,131010.6094,123907.7896,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap,Full gap,No gap,Full gap,Full gap
TRUE,,3-Methyl-2-buten-1-amine,Piperidine,C01746,C5 H11 N,Full match,No results,No results,Full match,0.17,85.08916,3.906,181291876.6,17,0,,,,"Protein digestion and absorption;Tropane, piperidine and pyridine alkaloid biosynthesis",DDA for preferred ion,285658.591,3851171.055,473532.1994,181291876.6,67432516.47,111989171.5,97437591.7,50352439.41,66916209.06,78791992.12,96258731.53,Full gap,Full gap,Full gap,Full gap,No gap,Full gap,No gap,Full gap,No gap,Full gap,No gap
TRUE,,"3-Methoxy-4-(methoxycarbonyl)-5-methylphenyl 4-[(2,4-dimethoxy-6-methylbenzoyl)oxy]-2-methoxy-6-methylbenzoate",NA,NA,C29 H30 O10,Full match,Invalid mass,No results,Full match,0.3,538.18406,18.893,498996248.6,1,47,,,87,,DDA for preferred ion,498996248.6,671866.4303,460374444.9,741603.0184,680179.8238,687572.1814,708441.0906,436545553.5,749537.8791,681481.4518,731621.0241,Full gap,Missing ions,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Missing ions,Full gap
TRUE,,3-hydroxy-cis-5-octenoylcarnitine,NA,NA,C15 H27 N O5,Full match,Invalid mass,No results,Not the top hit,0.2,301.18898,7.646,45459579.94,11,32,,,82.2,,DDA for preferred ion,1219816.918,1013677.927,2065768.198,1552318.95,716763.9068,662498.9073,85422.16632,2720498.736,2879158.587,1246764.581,1219940.798,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap,Full gap
