FeatureID,Name,Formula,MW,# mzCloud Results,KEGG Pathways,name4plot,C,H,O,NA,F,N,Cl,P,S,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC,gap_status,Plant,Fungi
Feature0417,"[Similar to: 5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one]",C6 H8 O4,144.04225,122,Microbial metabolism in diverse environments;Other,"[Similar to: 5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one]-peak1",6,8,4,0,0,0,0,0,0,1.3333333333333333,0.6666666666666666,0,60.3,3,-1,-0.5,0.25,-1,Other,16_ERLE_CTRL.2,257244856.6,No gap,ERLE,CTRL
Feature0415,"[Similar to: 5-O-[(4-Acetylphenyl)carbamoyl]-1,4:3,6-dianhydro-2-deoxy-2-(5-phenyl-1H-tetrazol-1-yl)-D-glucitol; ΔMass: -161.0514 Da]",C8 H14 N6 O5,274.10288,22,NA,"[Similar to: 5-O-[(4-Acetylphenyl)carbamoyl]-1,4:3,6-dianhydro-2-deoxy-2-(5-phenyl-1H-tetrazol-1-yl)-D-glucitol; ΔMass: -161.0514 Da]-peak3",8,14,5,0,0,6,0,0,0,1.75,0.625,1.75,10.424999999999997,5,0,2,7,-6,Amino Sugar,16_ERLE_CTRL.2,94239564.61,No gap,ERLE,CTRL
Feature0414,"[Similar to: 5-O-[(4-Acetylphenyl)carbamoyl]-1,4:3,6-dianhydro-2-deoxy-2-(5-phenyl-1H-tetrazol-1-yl)-D-glucitol; ΔMass: -161.0514 Da]",C8 H14 N6 O5,274.10288,32,NA,"[Similar to: 5-O-[(4-Acetylphenyl)carbamoyl]-1,4:3,6-dianhydro-2-deoxy-2-(5-phenyl-1H-tetrazol-1-yl)-D-glucitol; ΔMass: -161.0514 Da]-peak2",8,14,5,0,0,6,0,0,0,1.75,0.625,1.75,10.424999999999997,5,0,2,7,-6,Amino Sugar,16_ERLE_CTRL.2,69164577.87,No gap,ERLE,CTRL
Feature0413,"[Similar to: 5-O-[(4-Acetylphenyl)carbamoyl]-1,4:3,6-dianhydro-2-deoxy-2-(5-phenyl-1H-tetrazol-1-yl)-D-glucitol; ΔMass: -161.0514 Da]",C8 H14 N6 O5,274.10288,8,NA,"[Similar to: 5-O-[(4-Acetylphenyl)carbamoyl]-1,4:3,6-dianhydro-2-deoxy-2-(5-phenyl-1H-tetrazol-1-yl)-D-glucitol; ΔMass: -161.0514 Da]-peak1",8,14,5,0,0,6,0,0,0,1.75,0.625,1.75,10.424999999999997,5,0,2,7,-6,Amino Sugar,16_ERLE_CTRL.2,53247246.55,No gap,ERLE,CTRL
Feature0404,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],C16 H29 N O12,427.16893,4,NA,[Similar to: AB-CHMINACA metabolite M7; ΔMass: 39.9895 Da],16,29,12,0,0,1,0,0,0,1.8125,0.75,-0.125,63.8625,3,-9,-3.3333333333333335,-0.4444444444444444,-10,Carbohydrate,16_ERLE_CTRL.2,719979702.4,No gap,ERLE,CTRL
Feature0400,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2970 Da],C6 H11 N O7,209.05353,30,NA,[Similar to: Butyryl trihexyl citrate; ΔMass: -305.2970 Da],6,11,7,0,0,1,0,0,0,1.8333333333333333,1.1666666666666667,1,31.799999999999997,2,-5,3,-1.6666666666666667,-6,Carbohydrate,16_ERLE_CTRL.2,874932244.6,No gap,ERLE,CTRL
Feature0396,[Similar to: D-(+)-Maltose],C12 H22 O11,364.09813,8,NA,[Similar to: D-(+)-Maltose]-peak2,12,22,11,0,0,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,16_ERLE_CTRL.2,222762116.1,No gap,ERLE,CTRL
Feature0395,[Similar to: D-(+)-Maltose],C12 H22 O11,364.09814,12,NA,[Similar to: D-(+)-Maltose]-peak1,12,22,11,0,0,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,16_ERLE_CTRL.2,230663134.9,No gap,ERLE,CTRL
Feature0391,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],C3 H7 Cl N2 O5 S,217.97633,1,NA,[Similar to: diethyl 2-({2-[2-(methoxycarbonyl)-3-thienyl]hydrazino}methylene)malonate; ΔMass: -124.1122 Da],4,7,5,0,0,2,1,0,1,1.75,1.25,2.75,-18.075000000000003,2.5,-2.5,1.375,2,-5.5,Carbohydrate,16_ERLE_CTRL.2,256113688.7,No gap,ERLE,CTRL
Feature0386,[Similar to: Hypoxanthine],C5 H4 N4 O,136.03851,37,Metabolic pathways;Other,[Similar to: Hypoxanthine],5,4,1,0,0,4,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,16_ERLE_CTRL.2,162869031.4,No gap,ERLE,CTRL
Feature0384,[Similar to: Isoleucine],C6 H13 N O2,131.0946,34,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",[Similar to: Isoleucine]-peak2,6,13,2,0,0,1,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,16_ERLE_CTRL.2,333174424.7,No gap,ERLE,CTRL
Feature0381,[Similar to: Leu-ala],C9 H18 N2 O3,202.1317,276,NA,[Similar to: Leu-ala]-peak3,9,18,3,0,0,2,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,16_ERLE_CTRL.2,43525741.24,No gap,ERLE,CTRL
Feature0378,[Similar to: Leu-Leu],C12 H24 N2 O3,244.17868000000001,147,Microbial metabolism in diverse environments;Other,[Similar to: Leu-Leu]-peak5,12,24,3,0,0,2,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,16_ERLE_CTRL.2,29403099.53,No gap,ERLE,CTRL
Feature0376,[Similar to: Leu-Leu],C12 H24 N2 O3,244.17868000000001,114,Microbial metabolism in diverse environments;Other,[Similar to: Leu-Leu]-peak3,12,24,3,0,0,2,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,16_ERLE_CTRL.2,48712277.27,No gap,ERLE,CTRL
Feature0371,[Similar to: Maltotriose; ΔMass: -251.0528 Da],C9 H19 N O7,253.11619,263,NA,[Similar to: Maltotriose; ΔMass: -251.0528 Da],9,19,7,0,0,1,0,0,0,2.111111111111111,0.7777777777777778,-0.22222222222222232,66.63333333333333,1,-6,-7,-0.7777777777777778,-7,Carbohydrate,16_ERLE_CTRL.2,309531118.4,No gap,ERLE,CTRL
Feature0370,[Similar to: methyl N-acetylneuraminate],C12 H21 N O9,323.12167,303,NA,[Similar to: methyl N-acetylneuraminate]-peak2,12,21,9,0,0,1,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,16_ERLE_CTRL.2,508549430.7,No gap,ERLE,CTRL
Feature0369,[Similar to: methyl N-acetylneuraminate],C12 H21 N O9,323.12167,15,NA,[Similar to: methyl N-acetylneuraminate]-peak1,12,21,9,0,0,1,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,16_ERLE_CTRL.2,106409834.7,No gap,ERLE,CTRL
Feature0367,[Similar to: Muramic acid; ΔMass: 162.0529 Da],C15 H27 N O12,413.15341,3,NA,[Similar to: Muramic acid; ΔMass: 162.0529 Da],15,27,12,0,0,1,0,0,0,1.8,0.8,0,60.3,3,-9,-5,-0.5,-10,Carbohydrate,16_ERLE_CTRL.2,235883661.9,No gap,ERLE,CTRL
Feature0365,[Similar to: N-Acetylneuraminic acid; ΔMass: 120.0423 Da],C16 H23 N5 O9,429.1483,2,NA,[Similar to: N-Acetylneuraminic acid; ΔMass: 120.0423 Da],16,23,9,0,0,5,0,0,0,1.4375,0.5625,0.625,42.4875,8,-1,-3,-0.23076923076923078,-6,Phenol,16_ERLE_CTRL.2,53824146.79,No gap,ERLE,CTRL
Feature0360,[Similar to: Ne-Acetyllysine],C8 H16 N2 O3,188.11612,149,Metabolic pathways;Other,[Similar to: Ne-Acetyllysine]-peak2,8,16,3,0,0,2,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,16_ERLE_CTRL.2,44607630.09,No gap,ERLE,CTRL
Feature0355,[Similar to: NP-015005; ΔMass: -441.3129 Da],C28 H47 N O14 P2,683.24858,228,NA,[Similar to: NP-015005; ΔMass: -441.3129 Da]-peak2,28,47,14,0,0,1,0,2,0,1.6785714285714286,0.5,-0.9285714285714288,86.76428571428572,7,-7,-0.9090909090909091,-0.16666666666666666,-10,Protein,16_ERLE_CTRL.2,284290110.9,No gap,ERLE,CTRL
Feature0354,[Similar to: NP-015005; ΔMass: -441.3129 Da],C25 H41 N5 O17,683.24859,281,NA,[Similar to: NP-015005; ΔMass: -441.3129 Da]-peak1,25,41,17,0,0,5,0,0,0,1.64,0.68,0.31999999999999984,51.18,8,-9,-4.666666666666667,-0.4782608695652174,-14,Amino Sugar,16_ERLE_CTRL.2,177762707.4,No gap,ERLE,CTRL
Feature0352,[Similar to: NP-016755; ΔMass: -960.7865 Da],C5 H8 N6 O4,216.06096,10,NA,[Similar to: NP-016755; ΔMass: -960.7865 Da]-peak3,5,8,4,0,0,6,0,0,0,1.6,0.8,3.6,-42.30000000000001,5,1,1,1,-5,Carbohydrate,16_ERLE_CTRL.2,132801348.7,No gap,ERLE,CTRL
Feature0349,[Similar to: NP-017684; ΔMass: -74.2515 Da],C30 H44 O15 P2,706.21453,47,NA,[Similar to: NP-017684; ΔMass: -74.2515 Da],30,44,15,0,0,0,0,2,0,1.4666666666666666,0.5,-0.7999999999999998,83.1,10,-5,-0.5384615384615384,0.024390243902439025,-7,Phenol,16_ERLE_CTRL.2,73940635.16,No gap,ERLE,CTRL
Feature0348,[Similar to: NP-017684; ΔMass: -96.2336 Da],C25 H40 N4 O18,684.2324,125,NA,[Similar to: NP-017684; ΔMass: -96.2336 Da],25,40,18,0,0,4,0,0,0,1.6,0.72,0.31999999999999984,51.18,8,-10,-4.666666666666667,-0.4166666666666667,-14,Carbohydrate,16_ERLE_CTRL.2,424967630.1,Missing ions,ERLE,CTRL
Feature0345,[Similar to: RPH; ΔMass: -155.0695 Da],C11 H19 N5 O2,253.15388,9,NA,[Similar to: RPH; ΔMass: -155.0695 Da],11,19,2,0,0,5,0,0,0,1.7272727272727273,0.18181818181818182,0,60.3,5,3,-0.5,-0.2,-2,Lipid,16_ERLE_CTRL.2,134504916.3,No gap,ERLE,CTRL
Feature0344,[Similar to: Scutellarioside II; ΔMass: -306.1127 Da],NA,202.04538,44,NA,[Similar to: Scutellarioside II; ΔMass: -306.1127 Da]-peak2,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,1,1,Inf,Inf,1,Other,16_ERLE_CTRL.2,1056764051,No gap,ERLE,CTRL
Feature0342,[Similar to: Tetrolic Acid]?,C4 H4 O2,84.02115,0,Metabolic pathways;Other,[Similar to: Tetrolic Acid]?,4,4,2,0,0,0,0,0,0,1,0.5,0,60.3,3,1,0.5,0.6666666666666666,1,Phenol,16_ERLE_CTRL.2,65488065.3,No gap,ERLE,CTRL
Feature0340,[Similar to: Trimethoprim impurity C; ΔMass: -48.0613 Da],C7 H10 N6 O5,258.07153,6,NA,[Similar to: Trimethoprim impurity C; ΔMass: -48.0613 Da],7,10,5,0,0,6,0,0,0,1.4285714285714286,0.7142857142857143,2.571428571428571,-12.98571428571428,6,1,1.25,1.6666666666666667,-5,Other,16_ERLE_CTRL.2,1331187869,No gap,ERLE,CTRL
Feature0339,[Similar to: Trimethoprim impurity C; ΔMass: 188.0284 Da],C24 H32 O7 P2,494.16122,2,NA,[Similar to: Trimethoprim impurity C; ΔMass: 188.0284 Da],24,32,7,0,0,0,0,2,0,1.3333333333333333,0.2916666666666667,-1.166666666666667,93.55000000000001,10,3,0.06666666666666667,0.24324324324324326,1,Phenol,16_ERLE_CTRL.2,167917443.1,No gap,ERLE,CTRL
Feature0338,[Similar to: Valylproline; ΔMass: 243.0478 Da],C17 H31 N O13,457.17959,44,NA,[Similar to: Valylproline; ΔMass: 243.0478 Da],17,31,13,0,0,1,0,0,0,1.8235294117647058,0.7647058823529411,-0.117647058823529,63.65294117647058,3,-10,-3.6666666666666665,-0.47368421052631576,-11,Carbohydrate,16_ERLE_CTRL.2,151212973.8,No gap,ERLE,CTRL
Feature0333,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,C10 H19 N O7,265.11614,4,NA,1-[(3-Carboxypropyl)amino]-1-deoxy-beta-D-fructofuranose,10,19,7,0,0,1,0,0,0,1.9,0.7,-0.20000000000000018,66,2,-5,-3,-0.45454545454545453,-6,Amino Sugar,16_ERLE_CTRL.2,612516376.8,No gap,ERLE,CTRL
Feature0318,"2-Hydrazino-4-methoxy-6-(4-morpholinyl)-1,3,5-triazine",C8 H14 N6 O2,226.11807,39,NA,"2-Hydrazino-4-methoxy-6-(4-morpholinyl)-1,3,5-triazine",8,14,2,0,0,6,0,0,0,1.75,0.25,1,31.799999999999997,5,3,-Inf,-2,-3,Lipid,16_ERLE_CTRL.2,92177135.94,No gap,ERLE,CTRL
Feature0310,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",C9 H14 N2 O3,198.10045,20,NA,"3-(1-hydroxyethyl)-2,3,6,7,8,8a-hexahydropyrrolo[1,2-a]pyrazine-1,4-dione",9,14,3,0,0,2,0,0,0,1.5555555555555556,0.3333333333333333,-0.22222222222222232,66.63333333333333,4,1,-0.25,0.09090909090909091,-1,Protein,16_ERLE_CTRL.2,56215000.64,No gap,ERLE,CTRL
Feature0309,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",C10 H16 N2 O2,196.12119,15,NA,"3-(propan-2-yl)-octahydropyrrolo[1,2-a]pyrazine-1,4-dione",10,16,2,0,0,2,0,0,0,1.6,0.2,-0.5999999999999996,77.39999999999999,4,2,0,0.14285714285714285,0,Lipid,16_ERLE_CTRL.2,80430817.29,No gap,ERLE,CTRL
Feature0299,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,C14 H27 N O11,385.1585,2,NA,3-O-(2-Acetamido-2-deoxy-beta-D-glucopyranosyl)-D-galactitol,14,27,11,0,0,1,0,0,0,1.9285714285714286,0.7857142857142857,-0.14285714285714324,64.37142857142858,2,-9,-5,-0.6,-10,Carbohydrate,16_ERLE_CTRL.2,65178964.8,No gap,ERLE,CTRL
Feature0286,4-guanidinobutanal,C5 H11 N3 O,129.09017,268,Metabolic pathways;Other,4-guanidinobutanal,5,11,1,0,0,3,0,0,0,2.2,0.2,0,60.3,2,1,-2,-1,-2,Lipid,16_ERLE_CTRL.2,98653706.7,No gap,ERLE,CTRL
Feature0285,4-Guanidinobutyric acid,C5 H11 N3 O2,145.08514,6,Metabolic pathways;Other,4-Guanidinobutyric acid,5,11,2,0,0,3,0,0,0,2.2,0.4,0.3999999999999999,48.9,2,0,-Inf,-2,-3,Protein,16_ERLE_CTRL.2,71999287.31,No gap,ERLE,CTRL
Feature0284,4-Hydroxy-3-nitrosobenzamide,C7 H6 N2 O3,166.03788,10,NA,4-Hydroxy-3-nitrosobenzamide,7,6,3,0,0,2,0,0,0,0.8571428571428571,0.42857142857142855,0.8571428571428572,35.87142857142857,6,3,0.5,0.7142857142857143,1,Phenol,16_ERLE_CTRL.2,772122.9754,No gap,ERLE,CTRL
Feature0270,6-hydroxypropylthymine,C8 H12 N2 O3,184.08482,20,NA,6-hydroxypropylthymine,8,12,3,0,0,2,0,0,0,1.5,0.375,0,60.3,4,1,-0.3333333333333333,0.1111111111111111,-1,Protein,16_ERLE_CTRL.2,80740955.55,No gap,ERLE,CTRL
Feature0267,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",C11 H14 N4 O2,234.11166,16,NA,"7-(tert-butyl)-4-imino-1,2,3,4,5,6-hexahydropyrido[3,4-d]pyridazine-1,5-dione",11,14,2,0,0,4,0,0,0,1.2727272727272727,0.18181818181818182,0.18181818181818166,55.11818181818182,7,5,0.2,0.3333333333333333,1,Phenol,16_ERLE_CTRL.2,109386711,No gap,ERLE,CTRL
Feature0265,8-hydroxy-deoxyguanosine,C10 H13 N5 O5,283.0917,33,Metabolic pathways;ABC transporters;Other,8-hydroxy-deoxyguanosine,10,13,5,0,0,5,0,0,0,1.3,0.5,1.2000000000000002,26.099999999999994,7,2,-Inf,-0.2,-3,Phenol,16_ERLE_CTRL.2,222814322.1,Missing ions,ERLE,CTRL
Feature0262,Adenine,C5 H5 N5,135.05448,32,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Adenine,5,5,0,0,0,5,0,0,0,1,0,2,3.299999999999997,6,6,Inf,Inf,1,Unsaturated HC,16_ERLE_CTRL.2,263223926.2,No gap,ERLE,CTRL
Feature0260,Adenosine isomer,C10 H13 N5 O4,267.09676,31,Metabolic pathways;ABC transporters;Other,Adenosine isomer,10,13,4,0,0,5,0,0,0,1.3,0.4,1,31.799999999999997,7,3,-2,0,-2,Phenol,16_ERLE_CTRL.2,254169575.5,Missing ions,ERLE,CTRL
Feature0257,AMIDINOPROLINE,C6 H11 N3 O2,157.08515,66,NA,AMIDINOPROLINE,6,11,2,0,0,3,0,0,0,1.8333333333333333,0.3333333333333333,0.3333333333333335,50.8,3,1,-2,-0.5,-2,Protein,16_ERLE_CTRL.2,150923932.7,No gap,ERLE,CTRL
Feature0250,benzylidenemethylamine,C8 H9 N,119.07346,132,NA,benzylidenemethylamine,8,9,0,0,0,1,0,0,0,1.125,0,-0.75,81.675,5,5,0.5714285714285714,0.5714285714285714,4,Unsaturated HC,16_ERLE_CTRL.2,156293279.7,No gap,ERLE,CTRL
Feature0249,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",C18 H30 O15,486.15857,54,Metabolic pathways;ABC transporters;Other,"beta-D-Galactopyranosyl-(1->4)-3,6-anhydro-alpha-L-galactopyranosyl-(1->3)-beta-D-galactopyranose",18,30,15,0,0,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,4,-11,-3.6666666666666665,-0.3333333333333333,-11,Carbohydrate,16_ERLE_CTRL.2,131259080.7,Missing ions,ERLE,CTRL
Feature0248,Betaine,C5 H11 N O2,117.07895,10,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Betaine,5,11,2,0,0,1,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,16_ERLE_CTRL.2,2075727298,No gap,ERLE,CTRL
Feature0247,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,104,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak2",12,20,10,0,0,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,16_ERLE_CTRL.2,1244371545,Missing ions,ERLE,CTRL
Feature0246,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride",C12 H20 O10,324.10571,105,NA,"bis-beta-D-fructofuranose 1,2':2,3'-dianhydride-peak1",12,20,10,0,0,0,0,0,0,1.6666666666666667,0.8333333333333334,0,60.3,3,-7,-3.5,-0.2857142857142857,-7,Carbohydrate,16_ERLE_CTRL.2,247719552.8,No gap,ERLE,CTRL
Feature0237,Choline,C5 H13 N O,103.09967,8,NA,Choline,5,13,1,0,0,1,0,0,0,2.6,0.2,-1.5999999999999996,105.89999999999998,0,-1,-0.6666666666666666,-0.42857142857142855,-2,Other,16_ERLE_CTRL.2,1372835250,Missing ions,ERLE,CTRL
Feature0234,Cyclo(leucylprolyl),C11 H18 N2 O2,210.13681,6,NA,Cyclo(leucylprolyl),11,18,2,0,0,2,0,0,0,1.6363636363636365,0.18181818181818182,-0.7272727272727275,81.02727272727273,4,2,0,0.125,0,Lipid,16_ERLE_CTRL.2,238111565.2,No gap,ERLE,CTRL
Feature0233,Cyclo(phenylalanyl-prolyl),C14 H16 N2 O2,244.12118,20,NA,Cyclo(phenylalanyl-prolyl),14,16,2,0,0,2,0,0,0,1.1428571428571428,0.14285714285714285,-0.4285714285714288,72.51428571428572,8,6,0.4,0.45454545454545453,4,Phenol,16_ERLE_CTRL.2,165245037.6,Missing ions,ERLE,CTRL
Feature0229,D-(+)-Glucose,C6 H12 O6,197.08999,72,NA,D-(+)-Glucose,6,12,6,0,0,0,0,0,0,2,1,0,60.3,1,-5,-Inf,-0.6666666666666666,-5,Carbohydrate,16_ERLE_CTRL.2,3120467117,Missing ions,ERLE,CTRL
Feature0227,D-(+)-Maltose,C12 H22 O11,364.09813,14,NA,D-(+)-Maltose,12,22,11,0,0,0,0,0,0,1.8333333333333333,0.9166666666666666,0,60.3,2,-9,-9,-0.5384615384615384,-9,Carbohydrate,16_ERLE_CTRL.2,413021226,No gap,ERLE,CTRL
Feature0224,D-Glucose 6-phosphate,C6 H13 O9 P,260.02972,15,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Central carbon metabolism in cancer;Other",D-Glucose 6-phosphate,6,13,9,0,0,0,0,1,0,2.1666666666666665,1.5,0,60.3,1,-8,2.25,-9,-9,Carbohydrate,16_ERLE_CTRL.2,103085417.1,Missing ions,ERLE,CTRL
Feature0221,D-Raffinose,C18 H32 O16,526.15103,15,NA,D-Raffinose,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,16_ERLE_CTRL.2,369169313.2,No gap,ERLE,CTRL
Feature0220,D-Raffinose isomer 1,C18 H32 O16,521.19564,32,NA,D-Raffinose isomer 1,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,16_ERLE_CTRL.2,1047745310,No gap,ERLE,CTRL
Feature0219,D-Raffinose isomer 2,C18 H32 O16,521.19563,131,NA,D-Raffinose isomer 2,18,32,16,0,0,0,0,0,0,1.7777777777777777,0.8888888888888888,0,60.3,3,-13,-6.5,-0.5,-13,Carbohydrate,16_ERLE_CTRL.2,568951082,No gap,ERLE,CTRL
Feature0217,Diacetylene glycol,C6 H6 O2,110.03673,0,Metabolic pathways;Microbial metabolism in diverse environments;Degradation of aromatic compounds;Other,Diacetylene glycol,6,6,2,0,0,0,0,0,0,1,0.3333333333333333,-0.33333333333333304,69.79999999999998,4,2,0.5,0.6,2,Phenol,16_ERLE_CTRL.2,32457838.28,No gap,ERLE,CTRL
Feature0215,Dipropylene glycol dimethyl ether,C8 H18 O3,162.12559,18,NA,Dipropylene glycol dimethyl ether,8,18,3,0,0,0,0,0,0,2.25,0.375,-1.5,103.05,0,-3,-0.6,-0.23076923076923078,-3,Protein,16_ERLE_CTRL.2,165278202.5,No gap,ERLE,CTRL
Feature0212,DL-Carbidopa,C10 H14 N2 O4,226.09535,20,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of cofactors;Other,DL-Carbidopa,10,14,4,0,0,2,0,0,0,1.4,0.4,0,60.3,5,1,-0.25,0.16666666666666666,-1,Phenol,16_ERLE_CTRL.2,341090404.6,Missing ions,ERLE,CTRL
Feature0207,DL-Tryptophan isomer 2,C11 H12 N2 O2,187.06332,38,Microbial metabolism in diverse environments;Other,DL-Tryptophan isomer 2,11,12,2,0,0,2,0,0,0,1.0909090909090908,0.18181818181818182,-0.18181818181818166,65.48181818181817,7,5,0.42857142857142855,0.5,3,Phenol,16_ERLE_CTRL.2,352850437.6,No gap,ERLE,CTRL
Feature0199,Guanine,C5 H5 N5 O,151.04943,8,Metabolic pathways;Other,Guanine,5,5,1,0,0,5,0,0,0,1,0.2,2.4,-8.099999999999994,6,5,-0,-1,0,Phenol,16_ERLE_CTRL.2,96281737.3,No gap,ERLE,CTRL
Feature0195,Hordenine,C10 H15 N O,165.11539,65,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine,10,15,1,0,0,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,16_ERLE_CTRL.2,181299352,No gap,ERLE,CTRL
Feature0187,Isoleucine,C6 H13 N O2,131.0946,29,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",Isoleucine,6,13,2,0,0,1,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,16_ERLE_CTRL.2,752447783.3,No gap,ERLE,CTRL
Feature0186,Kanosamine,C6 H13 N O5,161.06907,9,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Other,Kanosamine,6,13,5,0,0,1,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,16_ERLE_CTRL.2,32672883.55,No gap,ERLE,CTRL
Feature0183,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,6,NA,L-alpha-Glycerylphosphorylcholine,8,20,6,0,0,1,0,1,0,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,16_ERLE_CTRL.2,946159800.4,Missing ions,ERLE,CTRL
Feature0178,L-Glutamic acid,C5 H9 N O4,147.05318,23,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Glutamic acid,5,9,4,0,0,1,0,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,16_ERLE_CTRL.2,686110426.1,Missing ions,ERLE,CTRL
