FeatureID,Name,Formula,MW,# ChemSpider Results,# mzCloud Results,KEGG Pathways,name4plot,C,H,N,O,Cl,S,P,H_to_C,O_to_C,NOSC,GFE,DBE,DBE_O,AI,AI_mod,DBE_AI,Class,SampleID,AUC
Feature0292,MFCD00063043,C11 H14 N2 O3,222.10045,41,111,NA,MFCD00063043-peak1,11,14,2,3,0,0,0,1.2727272727272727,0.2727272727272727,-0.18181818181818166,65.48181818181817,6,3,0.16666666666666666,0.3333333333333333,1,Phenol,10_CTRL_1154.3,9283127.461
Feature0291,MFCD00025556,C8 H14 N2 O5,218.09029,13,11,NA,MFCD00025556,8,14,2,5,0,0,0,1.75,0.625,0.25,53.175,3,-2,-4,-0.42857142857142855,-4,Amino Sugar,10_CTRL_1154.3,12963823.64
Feature0290,MFCD00025555,C9 H18 N2 O3,202.1317,21,93,NA,MFCD00025555,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,10_CTRL_1154.3,7744129.392
Feature0289,Mevalonolactone,C6 H10 O3,130.06297,73,69,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Mevalonolactone,6,10,0,3,0,0,0,1.6666666666666667,0.5,-0.666666666666667,79.30000000000001,2,-1,-0.3333333333333333,0.1111111111111111,-1,Protein,10_CTRL_1154.3,25843399.78
Feature0288,Methylhippuric acid,C10 H11 N O3,193.07402,66,73,Other,Methylhippuric acid,10,11,1,3,0,0,0,1.1,0.3,-0.20000000000000018,66,6,3,0.3333333333333333,0.4666666666666667,2,Phenol,10_CTRL_1154.3,351234.9454
Feature0287,Methyl piperonyl ketone,C10 H10 O3,178.06304,80,73,"Metabolic pathways;Biosynthesis of secondary metabolites;2-Oxocarboxylic acid metabolism;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Phenylalanine, tyrosine and tryptophan biosynthesis;Other",Methyl piperonyl ketone,10,10,0,3,0,0,0,1,0.3,-0.40000000000000036,71.7,6,3,0.42857142857142855,0.5294117647058824,3,Phenol,10_CTRL_1154.3,660023.551
Feature0286,methyl N-acetylneuraminate,C12 H21 N O9,323.12172,3,300,NA,methyl N-acetylneuraminate-peak2,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,10_CTRL_1154.3,1442972.022
Feature0285,methyl N-acetylneuraminate,C12 H21 N O9,323.12167,3,15,NA,methyl N-acetylneuraminate-peak1,12,21,1,9,0,0,0,1.75,0.75,0,60.3,3,-6,-3.5,-0.38461538461538464,-7,Carbohydrate,10_CTRL_1154.3,1154069.002
Feature0284,Methyl glycyl-N~5~-(diaminomethylene)-L-ornithinate,C9 H19 N5 O3,245.14919,7,4,Metabolic pathways;Other,Methyl glycyl-N~5~-(diaminomethylene)-L-ornithinate,9,19,5,3,0,0,0,2.111111111111111,0.3333333333333333,0.22222222222222232,53.96666666666666,3,0,-5,-1.4,-5,Protein,10_CTRL_1154.3,3720841.097
Feature0283,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",C11 H14 O4,210.08921,72,74,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,"Methyl 4-hydroxy-2-methoxy-3,6-dimethylbenzoate",11,14,0,4,0,0,0,1.2727272727272727,0.36363636363636365,-0.5454545454545459,75.84545454545456,5,1,0.14285714285714285,0.3333333333333333,1,Phenol,10_CTRL_1154.3,121713.1796
Feature0282,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",C11 H21 N O7,279.13182,9,4,NA,"Methyl 4,6-dideoxy-4-[(2,4-dihydroxybutanoyl)amino]hexopyranoside",11,21,1,7,0,0,0,1.9090909090909092,0.6363636363636364,-0.3636363636363633,70.66363636363636,2,-5,-2,-0.38461538461538464,-6,Amino Sugar,10_CTRL_1154.3,12907466.67
Feature0281,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",C11 H15 N O7,273.08486,6,0,NA,"Methyl (5-acetamido-2,2-dimethyl-4,6-dioxo-1,3-dioxan-5-yl)acetate",11,15,1,7,0,0,0,1.3636363636363635,0.6363636363636364,0.18181818181818166,55.11818181818182,5,-2,-1,0.07692307692307693,-3,Phenol,10_CTRL_1154.3,509075476.2
Feature0280,methoxyresorcinol,C7 H8 O3,140.04735,42,83,Microbial metabolism in diverse environments;Other,methoxyresorcinol,7,8,0,3,0,0,0,1.1428571428571428,0.42857142857142855,-0.2857142857142856,68.44285714285714,4,1,0.25,0.45454545454545453,1,Phenol,10_CTRL_1154.3,7404704.654
Feature0279,Methionine sulfoxide,C5 H11 N O3 S,165.04599,14,4,Metabolic pathways;Other,Methionine sulfoxide,5,11,1,3,0,1,0,2.2,0.6,0,60.3,1,-2,-Inf,-1.6666666666666667,-4,Amino Sugar,10_CTRL_1154.3,7003370.59
Feature0278,Methionine,C5 H11 N O2 S,149.05106,12,107,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Other,Methionine,5,11,1,2,0,1,0,2.2,0.4,-0.40000000000000036,71.7,1,-1,-3,-1,-3,Protein,10_CTRL_1154.3,73371574.02
Feature0277,methallylamine,C4 H9 N,71.07352,11,0,NA,methallylamine,4,9,1,0,0,0,0,2.25,0,-1.5,103.05,1,1,0,0,0,Lipid,10_CTRL_1154.3,57416737.05
Feature0276,Mephedrone,C11 H15 N O,177.11537,66,42,NA,Mephedrone,11,15,1,1,0,0,0,1.3636363636363635,0.09090909090909091,-0.9090909090909092,86.2090909090909,5,4,0.3333333333333333,0.3684210526315789,3,Unsaturated HC,10_CTRL_1154.3,112826.8729
Feature0275,Meconin,C10 H10 O4,194.05788,80,10,Metabolic pathways;Biosynthesis of secondary metabolites;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids,Meconin,10,10,0,4,0,0,0,1,0.4,-0.20000000000000018,66,6,2,0.3333333333333333,0.5,2,Phenol,10_CTRL_1154.3,2356421.364
Feature0274,mebutamate,C10 H20 N2 O4,232.14229,16,21,Metabolic pathways;Biosynthesis of cofactors;Other,mebutamate,10,20,2,4,0,0,0,2,0.4,-0.5999999999999996,77.39999999999999,2,-2,-1,-0.3333333333333333,-4,Protein,10_CTRL_1154.3,5213586.408
Feature0273,lys-leu,C12 H25 N3 O3,259.18959,15,97,NA,lys-leu,12,25,3,3,0,0,0,2.0833333333333335,0.25,-0.833333333333333,84.04999999999998,2,-1,-0.6666666666666666,-0.3333333333333333,-4,Lipid,10_CTRL_1154.3,139881.1879
Feature0272,Linoleamide,C18 H33 N O,279.25625,5,32,NA,Linoleamide,18,33,1,1,0,0,0,1.8333333333333333,0.05555555555555555,-1.5555555555555554,104.63333333333333,3,2,0.0625,0.09090909090909091,1,Lipid,10_CTRL_1154.3,6646235.481
Feature0271,Linamarin,C10 H17 N O6,247.10556,8,4,Metabolic pathways;Biosynthesis of secondary metabolites;Cyanoamino acid metabolism,Linamarin,10,17,1,6,0,0,0,1.7,0.6,-0.20000000000000018,66,3,-3,-1.3333333333333333,-0.16666666666666666,-4,Amino Sugar,10_CTRL_1154.3,13361947.05
Feature0270,Levulinic acid,C5 H8 O3,116.04733,33,54,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Other,Levulinic acid,5,8,0,3,0,0,0,1.6,0.6,-0.40000000000000036,71.7,2,-1,-0.5,0.14285714285714285,-1,Amino Sugar,10_CTRL_1154.3,109263955.8
Feature0269,Leucylproline,C11 H20 N2 O3,228.1474,11,79,NA,Leucylproline,11,20,2,3,0,0,0,1.8181818181818181,0.2727272727272727,-0.7272727272727275,81.02727272727273,3,0,-0.3333333333333333,-0.06666666666666667,-2,Lipid,10_CTRL_1154.3,62988266.97
Feature0268,leu-phe,C15 H22 N2 O3,278.16304,24,124,NA,leu-phe,15,22,2,3,0,0,0,1.4666666666666666,0.2,-0.666666666666667,79.30000000000001,6,3,0.1,0.21739130434782608,1,Phenol,10_CTRL_1154.3,1923756.057
Feature0267,Leu-Leu,C12 H24 N2 O3,244.17868000000001,13,147,Microbial metabolism in diverse environments;Other,Leu-Leu-peak2,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,10_CTRL_1154.3,5221361.591
Feature0266,Leu-Leu,C12 H24 N2 O3,244.17868000000001,13,114,Microbial metabolism in diverse environments;Other,Leu-Leu-peak1,12,24,2,3,0,0,0,2,0.25,-1,88.8,2,-1,-0.42857142857142855,-0.17647058823529413,-3,Lipid,10_CTRL_1154.3,2547279.782
Feature0265,Leu-Glu,C11 H20 N2 O5,260.13722,12,14,NA,Leu-Glu,11,20,2,5,0,0,0,1.8181818181818181,0.45454545454545453,-0.3636363636363633,70.66363636363636,3,-2,-1,-0.23076923076923078,-4,Protein,10_CTRL_1154.3,6751042.624
Feature0264,Leu-arg,C12 H25 N5 O3,287.19577,8,12,NA,Leu-arg-peak2,12,25,5,3,0,0,0,2.0833333333333335,0.25,-0.33333333333333304,69.79999999999998,3,0,-1.25,-0.6363636363636364,-5,Lipid,10_CTRL_1154.3,2593876.331
Feature0263,Leu-arg,C12 H25 N5 O3,287.19573,8,12,NA,Leu-arg-peak1,12,25,5,3,0,0,0,2.0833333333333335,0.25,-0.33333333333333304,69.79999999999998,3,0,-1.25,-0.6363636363636364,-5,Lipid,10_CTRL_1154.3,21330022.9
Feature0262,Leu-ala,C9 H18 N2 O3,202.1317,21,276,NA,Leu-ala-peak3,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,10_CTRL_1154.3,7843657.754
Feature0261,Leu-ala,C9 H18 N2 O3,202.1317,21,261,NA,Leu-ala-peak2,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,10_CTRL_1154.3,690243.3153
Feature0260,Leu-ala,C9 H18 N2 O3,202.1317,21,301,NA,Leu-ala-peak1,9,18,2,3,0,0,0,2,0.3333333333333333,-0.666666666666667,79.30000000000001,2,-1,-0.75,-0.2727272727272727,-3,Protein,10_CTRL_1154.3,1673601.085
Feature0259,Lauryldimethylamine oxide,C14 H31 N O,229.24056,2,4,NA,Lauryldimethylamine oxide,14,31,1,1,0,0,0,2.2142857142857144,0.07142857142857142,-1.8571428571428568,113.22857142857141,0,-1,-0.16666666666666666,-0.12,-2,Lipid,10_CTRL_1154.3,820337.6088
Feature0258,Lauramide,C12 H25 N O,199.19362,14,0,NA,Lauramide,12,25,1,1,0,0,0,2.0833333333333335,0.08333333333333333,-1.666666666666667,107.80000000000001,1,0,-0.1,-0.047619047619047616,-1,Lipid,10_CTRL_1154.3,56560138.41
Feature0257,Lactamide,C3 H7 N O2,89.04769,17,3,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,Lactamide,3,7,1,2,0,0,0,2.3333333333333335,0.6666666666666666,0,60.3,1,-1,-Inf,-1,-2,Other,10_CTRL_1154.3,135349958.6
Feature0256,L-Tyrosine,C9 H11 N O3,181.07391,67,82,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Phenylpropanoid biosynthesis;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Cyanoamino acid metabolism;Other",L-Tyrosine,9,11,1,3,0,0,0,1.2222222222222223,0.3333333333333333,-0.22222222222222232,66.63333333333333,5,2,0.2,0.38461538461538464,1,Phenol,10_CTRL_1154.3,268614448.7
Feature0255,L-Threonine,C4 H9 N O3,119.05821,37,24,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;D-Amino acid metabolism;Other,L-Threonine,4,9,1,3,0,0,0,2.25,0.75,0,60.3,1,-2,-Inf,-1,-3,Carbohydrate,10_CTRL_1154.3,75919268.28
Feature0254,L-Serine,C3 H7 N O3,105.04253,11,20,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Serine,3,7,1,3,0,0,0,2.3333333333333335,1,0.6666666666666665,41.3,1,-2,3,-3,-3,Carbohydrate,10_CTRL_1154.3,69129475.99
Feature0253,L-Saccharopine,C11 H20 N2 O6,276.13215,5,36,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Other,L-Saccharopine,11,20,2,6,0,0,0,1.8181818181818181,0.5454545454545454,-0.18181818181818166,65.48181818181817,3,-3,-1.6666666666666667,-0.3333333333333333,-5,Protein,10_CTRL_1154.3,515776474.2
Feature0252,L-Pyroglutamic acid,C5 H7 N O3,129.04256,23,89,Metabolic pathways;Biosynthesis of secondary metabolites;D-Amino acid metabolism;Other,L-Pyroglutamic acid,5,7,1,3,0,0,0,1.4,0.6,0.3999999999999999,48.9,3,0,-1,0.2,-1,Phenol,10_CTRL_1154.3,8998963.511
Feature0251,L-Phenylalanine,C9 H11 N O2,165.07901,123,94,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Phenylpropanoid biosynthesis;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other",L-Phenylalanine,9,11,1,2,0,0,0,1.2222222222222223,0.2222222222222222,-0.44444444444444464,72.96666666666667,5,3,0.3333333333333333,0.42857142857142855,2,Phenol,10_CTRL_1154.3,828622718.3
Feature0250,L-Lysine,C6 H14 N2 O2,146.10554,21,98,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Tropane, piperidine and pyridine alkaloid biosynthesis;D-Amino acid metabolism;Other",L-Lysine,6,14,2,2,0,0,0,2.3333333333333335,0.3333333333333333,-0.666666666666667,79.30000000000001,1,-1,-1.5,-0.6666666666666666,-3,Other,10_CTRL_1154.3,60889972.66
Feature0249,L-Iditol,C6 H14 O6,182.07905,11,37,Metabolic pathways;ABC transporters;Other,L-Iditol,6,14,0,6,0,0,0,2.3333333333333335,1,-0.33333333333333304,69.79999999999998,0,-6,-Inf,-1,-6,Carbohydrate,10_CTRL_1154.3,951442711.9
Feature0248,L-Histidine,C6 H9 N3 O2,155.06951,29,52,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Histidine,6,9,3,2,0,0,0,1.5,0.3333333333333333,0.6666666666666665,41.3,4,2,-1,0,-1,Protein,10_CTRL_1154.3,19842212.61
Feature0247,L-Glutamine,C5 H10 N2 O3,146.06915,22,33,Metabolic pathways;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Other,L-Glutamine,5,10,2,3,0,0,0,2,0.6,0.3999999999999999,48.9,2,-1,-Inf,-1,-3,Amino Sugar,10_CTRL_1154.3,230788230.5
Feature0246,L-Glutamic acid,C5 H9 N O4,147.05318,29,23,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Glutamic acid,5,9,1,4,0,0,0,1.8,0.8,0.3999999999999999,48.9,2,-2,-Inf,-0.5,-3,Carbohydrate,10_CTRL_1154.3,851441432.8
Feature0245,L-Ergothioneine,C9 H15 N3 O2 S,229.0885,8,1,NA,L-Ergothioneine,9,15,3,2,0,1,0,1.6666666666666667,0.2222222222222222,0,60.3,4,2,-0.6666666666666666,-0.25,-2,Lipid,10_CTRL_1154.3,4844097.425
Feature0244,L-Cystathionine,C7 H14 N2 O4 S,222.06742,10,4,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of cofactors;Other,L-Cystathionine,7,14,2,4,0,1,0,2,0.5714285714285714,0.2857142857142856,52.15714285714286,2,-2,-Inf,-1.5,-5,Amino Sugar,10_CTRL_1154.3,35658625.88
Feature0243,L-Aspartic acid,C4 H7 N O4,133.03749,9,8,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-Aspartic acid,4,7,1,4,0,0,0,1.75,1,1,31.799999999999997,2,-2,3,-1,-3,Carbohydrate,10_CTRL_1154.3,110137435.3
Feature0242,L-alpha-Glycerylphosphorylcholine,C8 H20 N O6 P,257.10283,2,6,NA,L-alpha-Glycerylphosphorylcholine,8,20,1,6,0,0,1,2.5,0.75,-1.25,95.925,0,-6,-Inf,-1.6666666666666667,-8,Carbohydrate,10_CTRL_1154.3,1495452727
Feature0241,L-Alanyl-L-proline,C8 H14 N2 O3,186.10045,15,48,NA,L-Alanyl-L-proline,8,14,2,3,0,0,0,1.75,0.375,-0.25,67.425,3,0,-0.6666666666666666,-0.1111111111111111,-2,Protein,10_CTRL_1154.3,33270116.28
Feature0240,L-(+)-Valine,C5 H11 N O2,117.07894,43,44,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;D-Amino acid metabolism;Cyanoamino acid metabolism;Other,L-(+)-Valine,5,11,1,2,0,0,0,2.2,0.4,-0.7999999999999998,83.1,1,-1,-1,-0.3333333333333333,-2,Protein,10_CTRL_1154.3,3882413.7
Feature0239,Isoleucine,C6 H13 N O2,131.0946,47,34,"Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;ABC transporters;Protein digestion and absorption;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Tropane, piperidine and pyridine alkaloid biosynthesis;Cyanoamino acid metabolism;Other",Isoleucine,6,13,1,2,0,0,0,2.1666666666666665,0.3333333333333333,-1,88.8,1,-1,-0.6666666666666666,-0.25,-2,Protein,10_CTRL_1154.3,222664526.6
Feature0238,Isoamylamine,C5 H13 N,87.10481,17,3,NA,Isoamylamine,5,13,1,0,0,0,0,2.6,0,-2,117.3,0,0,-0.25,-0.25,-1,Other,10_CTRL_1154.3,495720.3832
Feature0237,Inosine-5'-monophosphate (IMP),C10 H13 N4 O8 P,348.04715,4,50,Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of plant secondary metabolites;Biosynthesis of cofactors;Other,Inosine-5'-monophosphate (IMP),10,13,4,8,0,0,1,1.3,0.8,1,31.799999999999997,7,-1,2,-2,-6,Other,10_CTRL_1154.3,64190.35879
Feature0236,Inosine,C10 H12 N4 O5,268.08078,0,28,Metabolic pathways;ABC transporters;Other,Inosine,10,12,4,5,0,0,0,1.2,0.5,1,31.799999999999997,7,2,-2,0.14285714285714285,-2,Phenol,10_CTRL_1154.3,8912727.066
Feature0235,Indole-3-acetic acid,C10 H9 N O2,175.06333,68,6,Metabolic pathways;Other,Indole-3-acetic acid,10,9,1,2,0,0,0,0.9,0.2,-0.20000000000000018,66,7,5,0.5714285714285714,0.625,4,Phenol,10_CTRL_1154.3,33643703.42
Feature0234,Imidazoleacetic acid,C5 H6 N2 O2,126.04289,38,29,Metabolic pathways;Other,Imidazoleacetic acid,5,6,2,2,0,0,0,1.2,0.4,0.7999999999999998,37.5,4,2,0,0.5,0,Phenol,10_CTRL_1154.3,28875966.09
Feature0233,Hypoxanthine,C5 H4 N4 O,136.0385,14,38,Metabolic pathways;Other,Hypoxanthine,5,4,4,1,0,0,0,0.8,0.2,2,3.299999999999997,6,5,Inf,3,1,Condensed HC,10_CTRL_1154.3,2158604.145
Feature0232,Hordenine,C10 H15 N O,165.11539,74,65,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Hordenine,10,15,1,1,0,0,0,1.5,0.1,-1,88.8,4,3,0.25,0.29411764705882354,2,Lipid,10_CTRL_1154.3,89419.42369
Feature0231,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",C4 H8 N6 O2,172.07118,1,8,NA,"Hexahydro[1,2,4]triazino[5,6-e][1,2,4]triazine-3,6(2H,4H)-dione",4,8,6,2,0,0,0,2,0.5,3.5,-39.45,4,2,1,1,-4,Protein,10_CTRL_1154.3,4338453.826
Feature0230,HC blue 2,C12 H19 N3 O5,285.13251,2,12,NA,HC blue 2,12,19,3,5,0,0,0,1.5833333333333333,0.4166666666666667,0,60.3,5,0,-0.75,-0.07692307692307693,-3,Protein,10_CTRL_1154.3,6669721.489
Feature0229,H-arg-glu-OH,C11 H21 N5 O5,303.15427,3,2,NA,H-arg-glu-OH,11,21,5,5,0,0,0,1.9090909090909092,0.45454545454545453,0.36363636363636376,49.93636363636363,4,-1,-6,-1,-6,Protein,10_CTRL_1154.3,6758764.657
Feature0228,Guanine,C5 H5 N5 O,151.04943,21,8,Metabolic pathways;Other,Guanine,5,5,5,1,0,0,0,1,0.2,2.4,-8.099999999999994,6,5,-0,-1,0,Phenol,10_CTRL_1154.3,5070267.718
Feature0227,Glycyl-L-leucine,C8 H16 N2 O3,188.11612,27,13,Metabolic pathways;Other,Glycyl-L-leucine,8,16,2,3,0,0,0,2,0.375,-0.5,74.55,2,-1,-1,-0.3333333333333333,-3,Protein,10_CTRL_1154.3,17657128.76
Feature0226,Glycerylphosphorylethanolamine,C5 H14 N O6 P,215.05586,8,12,Metabolic pathways;Other,Glycerylphosphorylethanolamine,5,14,1,6,0,0,1,2.8,1.2,-0.7999999999999998,83.1,0,-6,2.6666666666666665,-Inf,-8,Other,10_CTRL_1154.3,81083024.43
Feature0225,Glycerol 3-phosphate,C3 H9 O6 P,172.01368,9,48,Metabolic pathways;Biosynthesis of secondary metabolites;ABC transporters;Other,Glycerol 3-phosphate,3,9,0,6,0,0,1,3,2,-0.666666666666667,79.30000000000001,0,-6,1.75,4,-7,Other,10_CTRL_1154.3,33781016.27
Feature0224,Glutaric acid,C5 H8 O4,132.04224,29,0,Metabolic pathways;Biosynthesis of secondary metabolites;Microbial metabolism in diverse environments;Biosynthesis of amino acids;2-Oxocarboxylic acid metabolism;Degradation of aromatic compounds;Other,Glutaric acid,5,8,0,4,0,0,0,1.6,0.8,0,60.3,2,-2,-2,0,-2,Carbohydrate,10_CTRL_1154.3,1625626.122
Feature0223,Glucosamine,C6 H13 N O5,179.07941,25,45,Metabolic pathways;Biosynthesis of secondary metabolites;Other,Glucosamine,6,13,1,5,0,0,0,2.1666666666666665,0.8333333333333334,0,60.3,1,-4,-Inf,-1,-5,Carbohydrate,10_CTRL_1154.3,29459718.26
Feature0222,Furan,C4 H4 O,68.02622,4,0,Other,Furan,4,4,0,1,0,0,0,1,0.25,-0.5,74.55,3,2,0.6666666666666666,0.7142857142857143,2,Phenol,10_CTRL_1154.3,58994951.36
Feature0221,DL-α-AMINOSUBERIC ACID,C8 H15 N O4,189.10013,32,20,NA,DL-α-AMINOSUBERIC ACID,8,15,1,4,0,0,0,1.875,0.5,-0.5,74.55,2,-2,-1,-0.2,-3,Protein,10_CTRL_1154.3,2617640.293
Feature0220,DL-Tryptophan,C11 H12 N2 O2,204.08987,62,37,"Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of amino acids;Biosynthesis of plant secondary metabolites;2-Oxocarboxylic acid metabolism;Biosynthesis of cofactors;Biosynthesis of phenylpropanoids;Protein digestion and absorption;Phenylalanine, tyrosine and tryptophan biosynthesis;Aminoacyl-tRNA biosynthesis;Central carbon metabolism in cancer;Biosynthesis of various plant secondary metabolites;Other",DL-Tryptophan,11,12,2,2,0,0,0,1.0909090909090908,0.18181818181818182,-0.18181818181818166,65.48181818181817,7,5,0.42857142857142855,0.5,3,Phenol,10_CTRL_1154.3,304087863.1
